Well,MD,Class 1,Class 2,Class 3,Class 3b,Class 4,
LAITALA 2,6702.841623,0,0,2,0,0,
LAITALA 2,6703.724607,3,0,0,0,0,
LAITALA 2,6709.378818,2,0,0,0,0,
LAITALA 2,6710.461672,0,0,3,0,0,
LAITALA 2,6711.417953,3,0,0,0,0,
LAITALA 2,6715.22847,0,0,2,0,0,
LAITALA 2,6718.401784,0,0,3,0,0,
LAITALA 2,6719.111299,3,0,0,0,0,
LAITALA 2,6723.896721,2,0,0,0,0,
LAITALA 2,6726.341895,0,0,3,0,0,
LAITALA 2,6726.804645,3,0,0,0,0,
LAITALA 2,6727.615317,0,0,2,0,0,
LAITALA 2,6732.859081,0,0,1,0,0,
LAITALA 2,6734.282007,0,0,3,0,0,
LAITALA 2,6734.497991,3,0,0,0,0,
LAITALA 2,6738.414623,2,0,0,0,0,
LAITALA 2,6740.002164,0,0,2,0,0,
LAITALA 2,6742.191336,3,0,0,0,0,
LAITALA 2,6742.222118,0,0,3,0,0,
LAITALA 2,6749.884682,3,0,0,0,0,
LAITALA 2,6750.16223,0,0,3,0,0,
LAITALA 2,6752.389011,0,0,2,0,0,
LAITALA 2,6752.932526,2,0,0,0,0,
LAITALA 2,6757.578028,3,0,0,0,0,
LAITALA 2,6758.102341,0,0,3,0,0,
LAITALA 2,6764.775858,0,0,2,0,0,
LAITALA 2,6765.271374,3,0,0,0,0,
LAITALA 2,6766.042453,0,0,3,0,0,
LAITALA 2,6767.450429,2,0,0,0,0,
LAITALA 2,6772.96472,3,0,0,0,0,
LAITALA 2,6773.982564,0,0,3,0,0,
LAITALA 2,6777.162705,0,0,2,0,0,
LAITALA 2,6780.658065,3,0,0,0,0,
LAITALA 2,6781.922676,0,0,3,0,0,
LAITALA 2,6781.968332,2,0,0,0,0,
LAITALA 2,6788.351411,3,0,0,0,0,
LAITALA 2,6789.549552,0,0,2,0,0,
LAITALA 2,6789.862787,0,0,3,0,0,
LAITALA 2,6796.044757,3,0,0,0,0,
LAITALA 2,6796.486235,2,0,0,0,0,
LAITALA 2,6797.802899,0,0,3,0,0,
LAITALA 2,6801.936399,0,0,2,0,0,
LAITALA 2,6803.738103,3,0,0,0,0,
LAITALA 2,6805.74301,0,0,3,0,0,
LAITALA 2,6812.483512,3,0,0,0,0,
LAITALA 2,6813.302091,2,0,0,0,0,
LAITALA 2,6816.126773,0,0,2,0,0,
LAITALA 2,6816.610674,0,0,1,0,0,
LAITALA 2,6823.097311,3,0,0,0,0,
LAITALA 2,6823.81047,0,0,3,0,0,
LAITALA 2,6832.458355,0,0,2,0,0,
LAITALA 2,6833.711109,3,0,0,0,0,
LAITALA 2,6833.734641,0,0,1,0,0,
LAITALA 2,6842.051866,2,0,0,0,0,
LAITALA 2,6844.324908,3,0,0,0,0,
LAITALA 2,6847.759008,0,0,3,0,0,
LAITALA 2,6848.789937,0,0,2,0,0,
LAITALA 2,6850.858607,0,0,1,0,0,
LAITALA 2,6854.938707,3,0,0,0,0,
LAITALA 2,6865.121519,0,0,2,0,0,
LAITALA 2,6865.552506,3,0,0,0,0,
LAITALA 2,6867.982573,0,0,1,0,0,
LAITALA 2,6870.801641,2,0,0,0,0,
LAITALA 2,6871.707546,0,0,3,0,0,
LAITALA 2,6876.166304,3,0,0,0,0,
LAITALA 2,6881.453102,0,0,2,0,0,
LAITALA 2,6885.106539,0,0,1,0,0,
LAITALA 2,6886.780103,3,0,0,0,0,
LAITALA 2,6895.656084,0,0,3,0,0,
LAITALA 2,6897.393902,3,0,0,0,0,
LAITALA 2,6897.784684,0,0,2,0,0,
LAITALA 2,6899.551416,2,0,0,0,0,
LAITALA 2,6902.230506,0,0,1,0,0,
LAITALA 2,6908.007701,3,0,0,0,0,
LAITALA 2,6914.116266,0,0,2,0,0,
LAITALA 2,6918.621499,3,0,0,0,0,
LAITALA 2,6919.354472,0,0,1,0,0,
LAITALA 2,6919.604622,0,0,3,0,0,
LAITALA 2,6928.301191,2,0,0,0,0,
LAITALA 2,6929.235298,3,0,0,0,0,
LAITALA 2,6930.447848,0,0,2,0,0,
LAITALA 2,6936.478438,0,0,1,0,0,
LAITALA 2,6939.849097,3,0,0,0,0,
LAITALA 2,6943.553159,0,0,3,0,0,
LAITALA 2,6946.779431,0,0,2,0,0,
LAITALA 2,6950.462896,3,0,0,0,0,
LAITALA 2,6953.602405,0,0,1,0,0,
LAITALA 2,6957.050966,2,0,0,0,0,
LAITALA 2,6961.076695,3,0,0,0,0,
LAITALA 2,6963.111013,0,0,2,0,0,
LAITALA 2,6967.501697,0,0,3,0,0,
LAITALA 2,6970.726371,0,0,1,0,0,
LAITALA 2,6971.690493,3,0,0,0,0,
LAITALA 2,6979.442595,0,0,2,0,0,
LAITALA 2,6982.304292,3,0,0,0,0,
LAITALA 2,6985.800741,2,0,0,0,0,
LAITALA 2,6987.850337,0,0,1,0,0,
LAITALA 2,6991.450235,0,0,3,0,0,
LAITALA 2,6992.918091,3,0,0,0,0,
LAITALA 2,6995.774177,0,0,2,0,0,
LAITALA 2,7003.53189,3,0,0,0,0,
LAITALA 2,7004.974303,0,0,1,0,0,
LAITALA 2,7012.10576,0,0,2,0,0,
LAITALA 2,7014.145688,3,0,0,0,0,
LAITALA 2,7014.550516,2,0,0,0,0,
LAITALA 2,7015.398773,0,0,3,0,0,
LAITALA 2,7022.09827,0,0,1,0,0,
LAITALA 2,7024.759487,3,0,0,0,0,
LAITALA 2,7028.437342,0,0,2,0,0,
LAITALA 2,7035.373286,3,0,0,0,0,
LAITALA 2,7039.222236,0,0,1,0,0,
LAITALA 2,7039.347311,0,0,3,0,0,
LAITALA 2,7043.300291,2,0,0,0,0,
LAITALA 2,7044.768924,0,0,2,0,0,
LAITALA 2,7045.987085,3,0,0,0,0,
LAITALA 2,7056.346202,0,0,1,0,0,
LAITALA 2,7056.600883,3,0,0,0,0,
LAITALA 2,7061.100506,0,0,2,0,0,
LAITALA 2,7063.295849,0,0,3,0,0,
LAITALA 2,7067.214682,3,0,0,0,0,
LAITALA 2,7072.050066,2,0,0,0,0,
LAITALA 2,7073.470169,0,0,1,0,0,
LAITALA 2,7077.432089,0,0,2,0,0,
LAITALA 2,7077.828481,3,0,0,0,0,
LAITALA 2,7087.244386,0,0,3,0,0,
LAITALA 2,7088.44228,3,0,0,0,0,
LAITALA 2,7090.594135,0,0,1,0,0,
LAITALA 2,7093.763671,0,0,2,0,0,
LAITALA 2,7099.056079,3,0,0,0,0,
LAITALA 2,7100.799841,2,0,0,0,0,
LAITALA 2,7107.718101,0,0,1,0,0,
LAITALA 2,7109.669877,3,0,0,0,0,
LAITALA 2,7110.095253,0,0,2,0,0,
LAITALA 2,7111.192924,0,0,3,0,0,
LAITALA 2,7120.283676,3,0,0,0,0,
LAITALA 2,7124.842067,0,0,1,0,0,
LAITALA 2,7126.426835,0,0,2,0,0,
LAITALA 2,7129.549616,2,0,0,0,0,
LAITALA 2,7130.897475,3,0,0,0,0,
LAITALA 2,7135.141462,0,0,3,0,0,
LAITALA 2,7141.511274,3,0,0,0,0,
LAITALA 2,7141.966034,0,0,1,0,0,
LAITALA 2,7142.758418,0,0,2,0,0,
LAITALA 2,7152.125072,3,0,0,0,0,
LAITALA 2,7158.299391,2,0,0,0,0,
LAITALA 2,7166.015122,3,0,0,0,0,
LAITALA 2,7186.158845,3,0,0,0,0,
LAITALA 2,7206.302567,3,0,0,0,0,
LAITALA 2,7207.731228,2,0,0,0,0,
LAITALA 2,7226.44629,3,0,0,0,0,
LAITALA 2,7246.590013,3,0,0,0,0,
LAITALA 2,7257.747898,2,0,0,0,0,
LAITALA 2,7266.733736,3,0,0,0,0,
LAITALA 2,7286.877458,3,0,0,0,0,
LAITALA 2,7307.021181,3,0,0,0,0,
LAITALA 2,7307.764568,2,0,0,0,0,
LAITALA 2,7327.164904,3,0,0,0,0,
LAITALA 2,7347.308627,3,0,0,0,0,
LAITALA 2,7357.781239,2,0,0,0,0,
LAITALA 2,7367.45235,3,0,0,0,0,
LAITALA 2,7387.596072,3,0,0,0,0,
LAITALA 2,7407.739795,3,0,0,0,0,
LAITALA 2,7407.797909,2,0,0,0,0,
LAITALA 2,7427.883518,3,0,0,0,0,
LAITALA 2,7448.027241,3,0,0,0,0,
LAITALA 2,7457.814579,2,0,0,0,0,
LAITALA 2,7468.170963,3,0,0,0,0,
LAITALA 2,7488.314686,3,0,0,0,0,
LAITALA 2,7507.831249,2,0,0,0,0,
LAITALA 2,7508.458409,3,0,0,0,0,
LAITALA 2,7528.602132,3,0,0,0,0,
LAITALA 2,7548.745855,3,0,0,0,0,
LAITALA 2,7557.847919,2,0,0,0,0,
LAITALA 2,7568.889577,3,0,0,0,0,
LAITALA 2,7589.0333,3,0,0,0,0,
LAITALA 2,7607.864589,2,0,0,0,0,
LAITALA 2,7609.177023,3,0,0,0,0,
LAITALA 2,7629.320746,3,0,0,0,0,
LAITALA 2,7649.464468,3,0,0,0,0,
LAITALA 2,7657.881259,2,0,0,0,0,
LAITALA 2,7669.608191,3,0,0,0,0,
LAITALA 2,7689.751914,3,0,0,0,0,
LAITALA 2,7704.635319,2,0,0,0,0,
LAITALA 2,7707.487026,3,0,0,0,0,
LAITALA 2,7720.675343,3,0,0,0,0,
LAITALA 2,7721.8703,2,0,0,0,0,
LAITALA 2,7733.86366,3,0,0,0,0,
LAITALA 2,7739.105281,2,0,0,0,0,
LAITALA 2,7747.051977,3,0,0,0,0,
LAITALA 2,7756.340262,2,0,0,0,0,
LAITALA 2,7760.240294,3,0,0,0,0,
LAITALA 2,7773.428611,3,0,0,0,0,
LAITALA 2,7773.575244,2,0,0,0,0,
LAITALA 2,7786.616928,3,0,0,0,0,
LAITALA 2,7790.810225,2,0,0,0,0,
LAITALA 2,7799.805245,3,0,0,0,0,
LAITALA 2,7808.045206,2,0,0,0,0,
LAITALA 2,7812.993562,3,0,0,0,0,
LAITALA 2,7825.280187,2,0,0,0,0,
LAITALA 2,7826.181879,3,0,0,0,0,
LAITALA 2,7839.370196,3,0,0,0,0,
LAITALA 2,7842.515169,2,0,0,0,0,
LAITALA 2,7852.558513,3,0,0,0,0,
LAITALA 2,7859.75015,2,0,0,0,0,
LAITALA 2,7865.74683,3,0,0,0,0,
LAITALA 2,7876.985131,2,0,0,0,0,
LAITALA 2,7878.935147,3,0,0,0,0,
LAITALA 2,7892.123464,3,0,0,0,0,
LAITALA 2,7894.220112,2,0,0,0,0,
LAITALA 2,7905.311781,3,0,0,0,0,
LAITALA 2,7911.455094,2,0,0,0,0,
LAITALA 2,7918.500098,3,0,0,0,0,
LAITALA 2,7928.690075,2,0,0,0,0,
LAITALA 2,7931.688415,3,0,0,0,0,
LAITALA 2,7944.876732,3,0,0,0,0,
LAITALA 2,7945.925056,2,0,0,0,0,
LAITALA 2,7958.065049,3,0,0,0,0,
LAITALA 2,7963.160037,2,0,0,0,0,
LAITALA 2,7971.253366,3,0,0,0,0,
LAITALA 2,7980.395019,2,0,0,0,0,
LAITALA 2,7984.441683,3,0,0,0,0,
MORGAN-NEAL 39-26 3WB,5904.161322,3,0,0,0,0,
MORGAN-NEAL 39-26 3WB,5914.633695,2,0,0,0,0,
MORGAN-NEAL 39-26 3WB,5918.822644,3,0,0,0,0,
MORGAN-NEAL 39-26 3WB,5933.483966,3,0,0,0,0,
MORGAN-NEAL 39-26 3WB,5939.767389,2,0,0,0,0,
MORGAN-NEAL 39-26 3WB,5948.145288,3,0,0,0,0,
MORGAN-NEAL 39-26 3WB,5962.80661,3,0,0,0,0,
MORGAN-NEAL 39-26 3WB,5964.901084,2,0,0,0,0,
MORGAN-NEAL 39-26 3WB,5977.467931,3,0,0,0,0,
MORGAN-NEAL 39-26 3WB,5990.034779,2,0,0,0,0,
MORGAN-NEAL 39-26 3WB,5992.129253,3,0,0,0,0,
MORGAN-NEAL 39-26 3WB,6006.790575,3,0,0,0,0,
MORGAN-NEAL 39-26 3WB,6013.614043,2,0,0,0,0,
MORGAN-NEAL 39-26 3WB,6018.489788,3,0,0,0,0,
MORGAN-NEAL 39-26 3WB,6029.866525,3,0,0,0,0,
MORGAN-NEAL 39-26 3WB,6033.117022,2,0,0,0,0,
MORGAN-NEAL 39-26 3WB,6041.243263,3,0,0,0,0,
OLDHAM 1,5837.656676,3,0,0,0,0,
OLDHAM 1,5852.813353,3,0,0,0,0,
OLDHAM 1,5852.865274,2,0,0,0,0,
OLDHAM 1,5867.970029,3,0,0,0,0,
OLDHAM 1,5883.126705,3,0,0,0,0,
OLDHAM 1,5883.230548,2,0,0,0,0,
OLDHAM 1,5898.283381,3,0,0,0,0,
OLDHAM 1,5913.440058,3,0,0,0,0,
OLDHAM 1,5913.595823,2,0,0,0,0,
OLDHAM 1,5928.596734,3,0,0,0,0,
OLDHAM 1,5940.403389,3,0,0,0,0,
OLDHAM 1,5940.564547,2,0,0,0,0,
OLDHAM 1,5952.164506,3,0,0,0,0,
OLDHAM 1,5963.925624,3,0,0,0,0,
OLDHAM 1,5964.127071,2,0,0,0,0,
OLDHAM 1,5976.071666,3,0,0,0,0,
OLDHAM 1,5983.078871,2,0,0,0,0,
OLDHAM 1,5989.646006,3,0,0,0,0,
OLDHAM 1,5999.148751,2,0,0,0,0,
OLDHAM 1,6003.220347,3,0,0,0,0,
OLDHAM 1,6015.218632,2,0,0,0,0,
OLDHAM 1,6016.794687,3,0,0,0,0,
OLDHAM 1,6030.369027,3,0,0,0,0,
OLDHAM 1,6031.288512,2,0,0,0,0,
OLDHAM 1,6043.943368,3,0,0,0,0,
OLDHAM 1,6047.358392,2,0,0,0,0,
OLDHAM 1,6057.517708,3,0,0,0,0,
OLDHAM 1,6063.428272,2,0,0,0,0,
OLDHAM 1,6071.092049,3,0,0,0,0,
OLDHAM 1,6079.498153,2,0,0,0,0,
OLDHAM 1,6084.666389,3,0,0,0,0,
OLDHAM 1,6095.568033,2,0,0,0,0,
OLDHAM 1,6098.24073,3,0,0,0,0,
OLDHAM 1,6111.637913,2,0,0,0,0,
OLDHAM 1,6111.81507,3,0,0,0,0,
OLDHAM 1,6125.38941,3,0,0,0,0,
OLDHAM 1,6127.707793,2,0,0,0,0,
OLDHAM 1,6138.963751,3,0,0,0,0,
OLDHAM 1,6145.212071,2,0,0,0,0,
OLDHAM 1,6150.152859,3,0,0,0,0,
OLDHAM 1,6160.692171,3,0,0,0,0,
OLDHAM 1,6171.231483,3,0,0,0,0,
OLDHAM 1,6173.365041,2,0,0,0,0,
OLDHAM 1,6181.770795,3,0,0,0,0,
OLDHAM 1,6192.310106,3,0,0,0,0,
OLDHAM 1,6201.518012,2,0,0,0,0,
OLDHAM 1,6202.849418,3,0,0,0,0,
OLDHAM 1,6213.38873,3,0,0,0,0,
OLDHAM 1,6221.920168,3,0,0,0,0,
OLDHAM 1,6224.800133,2,0,0,0,0,
OLDHAM 1,6227.877104,3,0,0,0,0,
OLDHAM 1,6233.834039,3,0,0,0,0,
OLDHAM 1,6239.717979,2,0,0,0,0,
OLDHAM 1,6239.790974,3,0,0,0,0,
OLDHAM 1,6245.747909,3,0,0,0,0,
OLDHAM 1,6251.704845,3,0,0,0,0,
OLDHAM 1,6254.635825,2,0,0,0,0,
OLDHAM 1,6257.66178,3,0,0,0,0,
OLDHAM 1,6263.618715,3,0,0,0,0,
OLDHAM 1,6269.553671,2,0,0,0,0,
OLDHAM 1,6269.57565,3,0,0,0,0,
OLDHAM 1,6275.532586,3,0,0,0,0,
OLDHAM 1,6281.489521,3,0,0,0,0,
OLDHAM 1,6284.471517,2,0,0,0,0,
OLDHAM 1,6287.446456,3,0,0,0,0,
OLDHAM 1,6293.403391,3,0,0,0,0,
OLDHAM 1,6299.360327,3,0,0,0,0,
OLDHAM 1,6299.389364,2,0,0,0,0,
OLDHAM 1,6305.317262,3,0,0,0,0,
OLDHAM 1,6311.274197,3,0,0,0,0,
OLDHAM 1,6314.30721,2,0,0,0,0,
OLDHAM 1,6317.231132,3,0,0,0,0,
OLDHAM 1,6323.188068,3,0,0,0,0,
OLDHAM 1,6329.145003,3,0,0,0,0,
OLDHAM 1,6329.225056,2,0,0,0,0,
OLDHAM 1,6335.101938,3,0,0,0,0,
OLDHAM 1,6341.058873,3,0,0,0,0,
OLDHAM 1,6344.142902,2,0,0,0,0,
OLDHAM 1,6347.015809,3,0,0,0,0,
OLDHAM 1,6352.972744,3,0,0,0,0,
OLDHAM 1,6358.929679,3,0,0,0,0,
OLDHAM 1,6359.060748,2,0,0,0,0,
OLDHAM 1,6364.886614,3,0,0,0,0,
OLDHAM 1,6370.84355,3,0,0,0,0,
OLDHAM 1,6373.978594,2,0,0,0,0,
OLDHAM 1,6376.800485,3,0,0,0,0,
OLDHAM 1,6382.75742,3,0,0,0,0,
OLDHAM 1,6388.714355,3,0,0,0,0,
OLDHAM 1,6388.896441,2,0,0,0,0,
OLDHAM 1,6394.671291,3,0,0,0,0,
OLDHAM 1,6400.628226,3,0,0,0,0,
OLDHAM 1,6403.814287,2,0,0,0,0,
OLDHAM 1,6406.585161,3,0,0,0,0,
OLDHAM 1,6412.542096,3,0,0,0,0,
OLDHAM 1,6418.499032,3,0,0,0,0,
OLDHAM 1,6418.732133,2,0,0,0,0,
OLDHAM 1,6424.455967,3,0,0,0,0,
OLDHAM 1,6430.412902,3,0,0,0,0,
OLDHAM 1,6433.649979,2,0,0,0,0,
OLDHAM 1,6436.369837,3,0,0,0,0,
OLDHAM 1,6442.326773,3,0,0,0,0,
OLDHAM 1,6448.283708,3,0,0,0,0,
OLDHAM 1,6448.567825,2,0,0,0,0,
OLDHAM 1,6454.240643,3,0,0,0,0,
OLDHAM 1,6460.197578,3,0,0,0,0,
OLDHAM 1,6463.485671,2,0,0,0,0,
OLDHAM 1,6466.154513,3,0,0,0,0,
OLDHAM 1,6472.111449,3,0,0,0,0,
OLDHAM 1,6478.068384,3,0,0,0,0,
OLDHAM 1,6478.403518,2,0,0,0,0,
OLDHAM 1,6484.025319,3,0,0,0,0,
OLDHAM 1,6489.982254,3,0,0,0,0,
OLDHAM 1,6493.321364,2,0,0,0,0,
OLDHAM 1,6500.100872,3,0,0,0,0,
OLDHAM 1,6523.283385,3,0,0,0,0,
OLDHAM 1,6546.465898,3,0,0,0,0,
OLDHAM 1,6569.648411,3,0,0,0,0,
OLDHAM 1,6592.830924,3,0,0,0,0,
OLDHAM 1,6610.107918,3,0,0,0,0,
OLDHAM 1,6615.120472,0,0,3,0,0,
OLDHAM 1,6617.774393,3,0,0,0,0,
OLDHAM 1,6619.52698,0,0,2,0,0,
OLDHAM 1,6620.62842,2,0,0,0,0,
OLDHAM 1,6623.050943,0,0,3,0,0,
OLDHAM 1,6625.440868,3,0,0,0,0,
OLDHAM 1,6630.981415,0,0,3,0,0,
OLDHAM 1,6631.86396,0,0,2,0,0,
OLDHAM 1,6633.107343,3,0,0,0,0,
OLDHAM 1,6635.219672,2,0,0,0,0,
OLDHAM 1,6638.911886,0,0,3,0,0,
OLDHAM 1,6640.773818,3,0,0,0,0,
OLDHAM 1,6644.20094,0,0,2,0,0,
OLDHAM 1,6646.842358,0,0,3,0,0,
OLDHAM 1,6648.440293,3,0,0,0,0,
OLDHAM 1,6649.810924,2,0,0,0,0,
OLDHAM 1,6654.772829,0,0,3,0,0,
OLDHAM 1,6656.106768,3,0,0,0,0,
OLDHAM 1,6656.53792,0,0,2,0,0,
OLDHAM 1,6662.703301,0,0,3,0,0,
OLDHAM 1,6663.773243,3,0,0,0,0,
OLDHAM 1,6664.402176,2,0,0,0,0,
OLDHAM 1,6668.874899,0,0,2,0,0,
OLDHAM 1,6670.633773,0,0,3,0,0,
OLDHAM 1,6671.439718,3,0,0,0,0,
OLDHAM 1,6678.564244,0,0,3,0,0,
OLDHAM 1,6678.993429,2,0,0,0,0,
OLDHAM 1,6679.106193,3,0,0,0,0,
OLDHAM 1,6681.211879,0,0,2,0,0,
OLDHAM 1,6686.494716,0,0,3,0,0,
OLDHAM 1,6686.772668,3,0,0,0,0,
OLDHAM 1,6693.548859,0,0,2,0,0,
OLDHAM 1,6693.584681,2,0,0,0,0,
OLDHAM 1,6694.425187,0,0,3,0,0,
OLDHAM 1,6694.439143,3,0,0,0,0,
OLDHAM 1,6702.105618,3,0,0,0,0,
OLDHAM 1,6702.355659,0,0,3,0,0,
OLDHAM 1,6705.885839,0,0,2,0,0,
OLDHAM 1,6708.175933,2,0,0,0,0,
OLDHAM 1,6709.772094,3,0,0,0,0,
OLDHAM 1,6710.28613,0,0,3,0,0,
OLDHAM 1,6717.438569,3,0,0,0,0,
OLDHAM 1,6718.216602,0,0,3,0,0,
OLDHAM 1,6718.222819,0,0,2,0,0,
OLDHAM 1,6722.767185,2,0,0,0,0,
OLDHAM 1,6725.105044,3,0,0,0,0,
OLDHAM 1,6726.147074,0,0,3,0,0,
OLDHAM 1,6730.325,0,0,4,0,0,
OLDHAM 1,6730.559799,0,0,2,0,0,
OLDHAM 1,6732.771519,3,0,0,0,0,
OLDHAM 1,6734.077545,0,0,3,0,0,
OLDHAM 1,6737.358438,2,0,0,0,0,
OLDHAM 1,6740.437994,3,0,0,0,0,
OLDHAM 1,6742.008017,0,0,3,0,0,
OLDHAM 1,6742.896779,0,0,2,0,0,
OLDHAM 1,6747.447049,0,0,1,0,0,
OLDHAM 1,6748.104469,3,0,0,0,0,
OLDHAM 1,6749.938488,0,0,3,0,0,
OLDHAM 1,6751.94969,2,0,0,0,0,
OLDHAM 1,6755.233759,0,0,2,0,0,
OLDHAM 1,6755.770944,3,0,0,0,0,
OLDHAM 1,6757.86896,0,0,3,0,0,
OLDHAM 1,6763.437419,3,0,0,0,0,
OLDHAM 1,6765.799432,0,0,3,0,0,
OLDHAM 1,6766.540942,2,0,0,0,0,
OLDHAM 1,6767.570739,0,0,2,0,0,
OLDHAM 1,6771.103894,3,0,0,0,0,
OLDHAM 1,6773.729903,0,0,3,0,0,
OLDHAM 1,6778.770369,3,0,0,0,0,
OLDHAM 1,6779.907719,0,0,2,0,0,
OLDHAM 1,6781.132194,2,0,0,0,0,
OLDHAM 1,6781.660375,0,0,3,0,0,
OLDHAM 1,6786.436844,3,0,0,0,0,
OLDHAM 1,6789.590846,0,0,3,0,0,
OLDHAM 1,6792.244698,0,0,2,0,0,
OLDHAM 1,6794.103319,3,0,0,0,0,
OLDHAM 1,6795.723446,2,0,0,0,0,
OLDHAM 1,6797.521318,0,0,3,0,0,
OLDHAM 1,6801.769794,3,0,0,0,0,
OLDHAM 1,6804.581678,0,0,2,0,0,
OLDHAM 1,6805.451789,0,0,3,0,0,
OLDHAM 1,6809.436269,3,0,0,0,0,
OLDHAM 1,6810.314699,2,0,0,0,0,
OLDHAM 1,6813.382261,0,0,3,0,0,
OLDHAM 1,6816.918658,0,0,2,0,0,
OLDHAM 1,6817.102745,3,0,0,0,0,
OLDHAM 1,6821.312733,0,0,3,0,0,
OLDHAM 1,6824.76922,3,0,0,0,0,
OLDHAM 1,6824.905951,2,0,0,0,0,
OLDHAM 1,6829.243204,0,0,3,0,0,
OLDHAM 1,6829.255638,0,0,2,0,0,
OLDHAM 1,6832.435695,3,0,0,0,0,
OLDHAM 1,6837.173676,0,0,3,0,0,
OLDHAM 1,6839.497203,2,0,0,0,0,
OLDHAM 1,6840.10217,3,0,0,0,0,
OLDHAM 1,6841.592618,0,0,2,0,0,
OLDHAM 1,6845.104147,0,0,3,0,0,
OLDHAM 1,6847.768645,3,0,0,0,0,
OLDHAM 1,6853.034619,0,0,3,0,0,
OLDHAM 1,6854.079147,0,0,2,0,0,
OLDHAM 1,6854.704529,2,0,0,0,0,
OLDHAM 1,6856.184891,3,0,0,0,0,
OLDHAM 1,6857.60416,0,0,1,0,0,
OLDHAM 1,6866.761618,3,0,0,0,0,
OLDHAM 1,6870.344981,0,0,2,0,0,
OLDHAM 1,6874.577817,0,0,1,0,0,
OLDHAM 1,6876.096451,0,0,3,0,0,
OLDHAM 1,6877.338346,3,0,0,0,0,
OLDHAM 1,6883.599558,2,0,0,0,0,
OLDHAM 1,6886.610816,0,0,2,0,0,
OLDHAM 1,6887.915074,3,0,0,0,0,
OLDHAM 1,6891.551475,0,0,1,0,0,
OLDHAM 1,6898.491801,3,0,0,0,0,
OLDHAM 1,6900.015913,0,0,3,0,0,
OLDHAM 1,6902.87665,0,0,2,0,0,
OLDHAM 1,6908.525133,0,0,1,0,0,
OLDHAM 1,6909.068529,3,0,0,0,0,
OLDHAM 1,6912.494586,2,0,0,0,0,
OLDHAM 1,6919.142484,0,0,2,0,0,
OLDHAM 1,6919.645257,3,0,0,0,0,
OLDHAM 1,6923.935376,0,0,3,0,0,
OLDHAM 1,6925.498791,0,0,1,0,0,
OLDHAM 1,6930.221984,3,0,0,0,0,
OLDHAM 1,6935.408319,0,0,2,0,0,
OLDHAM 1,6940.798712,3,0,0,0,0,
OLDHAM 1,6941.389615,2,0,0,0,0,
OLDHAM 1,6942.472449,0,0,1,0,0,
OLDHAM 1,6947.854838,0,0,3,0,0,
OLDHAM 1,6951.37544,3,0,0,0,0,
OLDHAM 1,6951.674153,0,0,2,0,0,
OLDHAM 1,6959.446106,0,0,1,0,0,
OLDHAM 1,6961.952168,3,0,0,0,0,
OLDHAM 1,6967.939987,0,0,2,0,0,
OLDHAM 1,6970.284644,2,0,0,0,0,
OLDHAM 1,6971.7743,0,0,3,0,0,
OLDHAM 1,6972.528895,3,0,0,0,0,
OLDHAM 1,6976.419764,0,0,1,0,0,
OLDHAM 1,6983.105623,3,0,0,0,0,
OLDHAM 1,6984.205822,0,0,2,0,0,
OLDHAM 1,6993.393422,0,0,1,0,0,
OLDHAM 1,6993.682351,3,0,0,0,0,
OLDHAM 1,6995.693763,0,0,3,0,0,
OLDHAM 1,6999.179672,2,0,0,0,0,
OLDHAM 1,7000.471656,0,0,2,0,0,
OLDHAM 1,7004.259078,3,0,0,0,0,
OLDHAM 1,7010.36708,0,0,1,0,0,
OLDHAM 1,7014.835806,3,0,0,0,0,
OLDHAM 1,7016.737491,0,0,2,0,0,
OLDHAM 1,7019.613225,0,0,3,0,0,
OLDHAM 1,7025.412534,3,0,0,0,0,
OLDHAM 1,7027.340738,0,0,1,0,0,
OLDHAM 1,7028.074701,2,0,0,0,0,
OLDHAM 1,7033.003325,0,0,2,0,0,
OLDHAM 1,7035.989261,3,0,0,0,0,
OLDHAM 1,7043.532688,0,0,3,0,0,
OLDHAM 1,7044.314395,0,0,1,0,0,
OLDHAM 1,7046.565989,3,0,0,0,0,
OLDHAM 1,7049.269159,0,0,2,0,0,
OLDHAM 1,7056.96973,2,0,0,0,0,
OLDHAM 1,7057.142717,3,0,0,0,0,
OLDHAM 1,7061.288053,0,0,1,0,0,
OLDHAM 1,7065.534994,0,0,2,0,0,
OLDHAM 1,7067.45215,0,0,3,0,0,
OLDHAM 1,7067.719445,3,0,0,0,0,
OLDHAM 1,7078.261711,0,0,1,0,0,
OLDHAM 1,7078.296172,3,0,0,0,0,
OLDHAM 1,7081.800828,0,0,2,0,0,
OLDHAM 1,7085.864758,2,0,0,0,0,
OLDHAM 1,7088.8729,3,0,0,0,0,
OLDHAM 1,7091.371613,0,0,3,0,0,
OLDHAM 1,7095.235369,0,0,1,0,0,
OLDHAM 1,7098.066662,0,0,2,0,0,
OLDHAM 1,7099.449628,3,0,0,0,0,
OLDHAM 1,7110.026355,3,0,0,0,0,
OLDHAM 1,7112.209027,0,0,1,0,0,
OLDHAM 1,7114.332497,0,0,2,0,0,
OLDHAM 1,7114.759787,2,0,0,0,0,
OLDHAM 1,7115.291075,0,0,3,0,0,
OLDHAM 1,7120.603083,3,0,0,0,0,
OLDHAM 1,7129.182684,0,0,1,0,0,
OLDHAM 1,7130.598331,0,0,2,0,0,
OLDHAM 1,7131.179811,3,0,0,0,0,
