Well,MD,Class 1,Class 2,Class 3,Class 3b,Class 4,MD(ft)
VOG_Nq_MdM-2016(h,2814.076474,0,0,0,1,0,9232.534658
VOG_Nq_MdM-2016(h,2814.286625,3,0,0,0,0,9233.22413
VOG_Nq_MdM-2016(h,2814.425559,1,0,0,0,0,9233.67995
VOG_Nq_MdM-2016(h,2814.474373,0,0,1,0,0,9233.840102
VOG_Nq_MdM-2016(h,2814.524707,0,1,0,0,0,9234.00524
VOG_Nq_MdM-2016(h,2815.093507,3,0,0,0,0,9235.87138
VOG_Nq_MdM-2016(h,2815.260956,1,0,0,0,0,9236.420754
VOG_Nq_MdM-2016(h,2815.313257,0,0,1,0,0,9236.592346
VOG_Nq_MdM-2016(h,2815.337193,0,0,0,1,0,9236.670876
VOG_Nq_MdM-2016(h,2815.367186,0,1,0,0,0,9236.769279
VOG_Nq_MdM-2016(h,2815.900389,3,0,0,0,0,9238.518631
VOG_Nq_MdM-2016(h,2815.930477,0,0,0,2,0,9238.617346
VOG_Nq_MdM-2016(h,2816.096353,1,0,0,0,0,9239.161558
VOG_Nq_MdM-2016(h,2816.152141,0,0,1,0,0,9239.344589
VOG_Nq_MdM-2016(h,2816.209665,0,1,0,0,0,9239.533318
VOG_Nq_MdM-2016(h,2816.597912,0,0,0,1,0,9240.807094
VOG_Nq_MdM-2016(h,2816.70727,3,0,0,0,0,9241.165881
VOG_Nq_MdM-2016(h,2816.93175,1,0,0,0,0,9241.902362
VOG_Nq_MdM-2016(h,2816.991025,0,0,1,0,0,9242.096833
VOG_Nq_MdM-2016(h,2817.052144,0,1,0,0,0,9242.297357
VOG_Nq_MdM-2016(h,2817.514152,3,0,0,0,0,9243.813131
VOG_Nq_MdM-2016(h,2817.767147,1,0,0,0,0,9244.643167
VOG_Nq_MdM-2016(h,2817.829908,0,0,1,0,0,9244.849076
VOG_Nq_MdM-2016(h,2817.858631,0,0,0,1,0,9244.943312
VOG_Nq_MdM-2016(h,2817.894623,0,1,0,0,0,9245.061396
VOG_Nq_MdM-2016(h,2818.321034,3,0,0,0,0,9246.460381
VOG_Nq_MdM-2016(h,2818.602544,1,0,0,0,0,9247.383971
VOG_Nq_MdM-2016(h,2818.668792,0,0,1,0,0,9247.60132
VOG_Nq_MdM-2016(h,2818.737102,0,1,0,0,0,9247.825435
VOG_Nq_MdM-2016(h,2819.119351,0,0,0,1,0,9249.079531
VOG_Nq_MdM-2016(h,2819.127916,3,0,0,0,0,9249.107631
VOG_Nq_MdM-2016(h,2819.437941,1,0,0,0,0,9250.124775
VOG_Nq_MdM-2016(h,2819.507676,0,0,1,0,0,9250.353563
VOG_Nq_MdM-2016(h,2819.579581,0,1,0,0,0,9250.589474
VOG_Nq_MdM-2016(h,2819.934798,3,0,0,0,0,9251.754881
VOG_Nq_MdM-2016(h,2820.273338,1,0,0,0,0,9252.865579
VOG_Nq_MdM-2016(h,2820.34656,0,0,1,0,0,9253.105807
VOG_Nq_MdM-2016(h,2820.38007,0,0,0,1,0,9253.215749
VOG_Nq_MdM-2016(h,2820.42206,0,1,0,0,0,9253.353513
VOG_Nq_MdM-2016(h,2820.741679,3,0,0,0,0,9254.402131
VOG_Nq_MdM-2016(h,2821.108735,1,0,0,0,0,9255.606383
VOG_Nq_MdM-2016(h,2821.185443,0,0,1,0,0,9255.85805
VOG_Nq_MdM-2016(h,2821.26454,0,1,0,0,0,9256.117552
VOG_Nq_MdM-2016(h,2821.406531,0,3,0,0,0,9256.583403
VOG_Nq_MdM-2016(h,2821.548561,3,0,0,0,0,9257.049381
VOG_Nq_MdM-2016(h,2821.640789,0,0,0,1,0,9257.351967
VOG_Nq_MdM-2016(h,2821.944132,1,0,0,0,0,9258.347187
VOG_Nq_MdM-2016(h,2822.024327,0,0,1,0,0,9258.610294
VOG_Nq_MdM-2016(h,2822.107019,0,1,0,0,0,9258.881591
VOG_Nq_MdM-2016(h,2822.313496,0,2,0,0,0,9259.559011
VOG_Nq_MdM-2016(h,2822.355443,3,0,0,0,0,9259.696631
VOG_Nq_MdM-2016(h,2822.779529,1,0,0,0,0,9261.087991
VOG_Nq_MdM-2016(h,2822.863211,0,0,1,0,0,9261.362537
VOG_Nq_MdM-2016(h,2822.901509,0,0,0,1,0,9261.488186
VOG_Nq_MdM-2016(h,2822.949498,0,1,0,0,0,9261.64563
VOG_Nq_MdM-2016(h,2823.162325,3,0,0,0,0,9262.343882
VOG_Nq_MdM-2016(h,2823.614926,1,0,0,0,0,9263.828795
VOG_Nq_MdM-2016(h,2823.702095,0,0,1,0,0,9264.114781
VOG_Nq_MdM-2016(h,2823.791977,0,1,0,0,0,9264.409669
VOG_Nq_MdM-2016(h,2823.836572,0,0,0,2,0,9264.555979
VOG_Nq_MdM-2016(h,2823.969207,3,0,0,0,0,9264.991132
VOG_Nq_MdM-2016(h,2824.162228,0,0,0,1,0,9265.624404
VOG_Nq_MdM-2016(h,2824.450323,1,0,0,0,0,9266.569599
VOG_Nq_MdM-2016(h,2824.540979,0,0,1,0,0,9266.867024
VOG_Nq_MdM-2016(h,2824.634456,0,1,0,0,0,9267.173708
VOG_Nq_MdM-2016(h,2824.776088,3,0,0,0,0,9267.638382
VOG_Nq_MdM-2016(h,2825.28572,1,0,0,0,0,9269.310403
VOG_Nq_MdM-2016(h,2825.379862,0,0,1,0,0,9269.619268
VOG_Nq_MdM-2016(h,2825.422947,0,0,0,1,0,9269.760622
VOG_Nq_MdM-2016(h,2825.476935,0,1,0,0,0,9269.937747
VOG_Nq_MdM-2016(h,2825.58297,3,0,0,0,0,9270.285632
VOG_Nq_MdM-2016(h,2826.121118,1,0,0,0,0,9272.051207
VOG_Nq_MdM-2016(h,2826.218746,0,0,1,0,0,9272.371511
VOG_Nq_MdM-2016(h,2826.319414,0,1,0,0,0,9272.701786
VOG_Nq_MdM-2016(h,2826.389852,3,0,0,0,0,9272.932882
VOG_Nq_MdM-2016(h,2826.683666,0,0,0,1,0,9273.89684
VOG_Nq_MdM-2016(h,2826.956515,1,0,0,0,0,9274.792011
VOG_Nq_MdM-2016(h,2827.05763,0,0,1,0,0,9275.123755
VOG_Nq_MdM-2016(h,2827.161893,0,1,0,0,0,9275.465825
VOG_Nq_MdM-2016(h,2827.196734,3,0,0,0,0,9275.580132
VOG_Nq_MdM-2016(h,2827.791912,1,0,0,0,0,9277.532815
VOG_Nq_MdM-2016(h,2827.896514,0,0,1,0,0,9277.875999
VOG_Nq_MdM-2016(h,2827.944386,0,0,0,1,0,9278.033059
VOG_Nq_MdM-2016(h,2828.003616,3,0,0,0,0,9278.227382
VOG_Nq_MdM-2016(h,2828.004372,0,1,0,0,0,9278.229864
VOG_Nq_MdM-2016(h,2828.627309,1,0,0,0,0,9280.273619
VOG_Nq_MdM-2016(h,2828.735398,0,0,1,0,0,9280.628242
VOG_Nq_MdM-2016(h,2828.810497,3,0,0,0,0,9280.874632
VOG_Nq_MdM-2016(h,2828.846851,0,1,0,0,0,9280.993903
VOG_Nq_MdM-2016(h,2829.205105,0,0,0,1,0,9282.169277
VOG_Nq_MdM-2016(h,2829.462706,1,0,0,0,0,9283.014424
VOG_Nq_MdM-2016(h,2829.574281,0,0,1,0,0,9283.380486
VOG_Nq_MdM-2016(h,2829.617379,3,0,0,0,0,9283.521882
VOG_Nq_MdM-2016(h,2829.68933,0,1,0,0,0,9283.757942
VOG_Nq_MdM-2016(h,2830.298103,1,0,0,0,0,9285.755228
VOG_Nq_MdM-2016(h,2830.413165,0,0,1,0,0,9286.132729
VOG_Nq_MdM-2016(h,2830.424261,3,0,0,0,0,9286.169133
VOG_Nq_MdM-2016(h,2830.465824,0,0,0,1,0,9286.305495
VOG_Nq_MdM-2016(h,2830.531809,0,1,0,0,0,9286.521981
VOG_Nq_MdM-2016(h,2831.1335,1,0,0,0,0,9288.496032
VOG_Nq_MdM-2016(h,2831.231143,3,0,0,0,0,9288.816383
VOG_Nq_MdM-2016(h,2831.252049,0,0,1,0,0,9288.884973
VOG_Nq_MdM-2016(h,2831.374288,0,1,0,0,0,9289.28602
VOG_Nq_MdM-2016(h,2831.500209,0,2,0,0,0,9289.699145
VOG_Nq_MdM-2016(h,2831.726544,0,0,0,1,0,9290.441713
VOG_Nq_MdM-2016(h,2831.742667,0,0,0,2,0,9290.494612
VOG_Nq_MdM-2016(h,2831.968897,1,0,0,0,0,9291.236836
VOG_Nq_MdM-2016(h,2832.038025,3,0,0,0,0,9291.463633
VOG_Nq_MdM-2016(h,2832.090933,0,0,1,0,0,9291.637216
VOG_Nq_MdM-2016(h,2832.216767,0,1,0,0,0,9292.050059
VOG_Nq_MdM-2016(h,2832.804294,1,0,0,0,0,9293.97764
VOG_Nq_MdM-2016(h,2832.844906,3,0,0,0,0,9294.110883
VOG_Nq_MdM-2016(h,2832.929817,0,0,1,0,0,9294.38946
VOG_Nq_MdM-2016(h,2832.987263,0,0,0,1,0,9294.577932
VOG_Nq_MdM-2016(h,2833.059246,0,1,0,0,0,9294.814098
VOG_Nq_MdM-2016(h,2833.639691,1,0,0,0,0,9296.718444
VOG_Nq_MdM-2016(h,2833.651788,3,0,0,0,0,9296.758133
VOG_Nq_MdM-2016(h,2833.7687,0,0,1,0,0,9297.141703
VOG_Nq_MdM-2016(h,2833.901726,0,1,0,0,0,9297.578137
VOG_Nq_MdM-2016(h,2834.127442,2,0,0,0,0,9298.318678
VOG_Nq_MdM-2016(h,2834.247982,0,0,0,1,0,9298.71415
VOG_Nq_MdM-2016(h,2834.45867,3,0,0,0,0,9299.405383
VOG_Nq_MdM-2016(h,2834.475088,1,0,0,0,0,9299.459248
VOG_Nq_MdM-2016(h,2834.607584,0,0,1,0,0,9299.893947
VOG_Nq_MdM-2016(h,2834.744205,0,1,0,0,0,9300.342176
VOG_Nq_MdM-2016(h,2835.0651,0,3,0,0,0,9301.394983
VOG_Nq_MdM-2016(h,2835.265552,3,0,0,0,0,9302.052633
VOG_Nq_MdM-2016(h,2835.310485,1,0,0,0,0,9302.200052
VOG_Nq_MdM-2016(h,2835.446468,0,0,1,0,0,9302.64619
VOG_Nq_MdM-2016(h,2835.508702,0,0,0,1,0,9302.850368
VOG_Nq_MdM-2016(h,2835.586684,0,1,0,0,0,9303.106215
VOG_Nq_MdM-2016(h,2836.072434,3,0,0,0,0,9304.699883
VOG_Nq_MdM-2016(h,2836.145882,1,0,0,0,0,9304.940856
VOG_Nq_MdM-2016(h,2836.285352,0,0,1,0,0,9305.398434
VOG_Nq_MdM-2016(h,2836.429163,0,1,0,0,0,9305.870254
VOG_Nq_MdM-2016(h,2836.769421,0,0,0,1,0,9306.986587
VOG_Nq_MdM-2016(h,2836.879315,3,0,0,0,0,9307.347133
VOG_Nq_MdM-2016(h,2836.981279,1,0,0,0,0,9307.68166
VOG_Nq_MdM-2016(h,2837.124236,0,0,1,0,0,9308.150677
VOG_Nq_MdM-2016(h,2837.271642,0,1,0,0,0,9308.634293
VOG_Nq_MdM-2016(h,2837.686197,3,0,0,0,0,9309.994384
VOG_Nq_MdM-2016(h,2837.816676,1,0,0,0,0,9310.422464
VOG_Nq_MdM-2016(h,2837.963119,0,0,1,0,0,9310.902921
VOG_Nq_MdM-2016(h,2838.03014,0,0,0,1,0,9311.122805
VOG_Nq_MdM-2016(h,2838.114121,0,1,0,0,0,9311.398332
VOG_Nq_MdM-2016(h,2838.493079,3,0,0,0,0,9312.641634
VOG_Nq_MdM-2016(h,2838.652073,1,0,0,0,0,9313.163268
VOG_Nq_MdM-2016(h,2838.802003,0,0,1,0,0,9313.655164
VOG_Nq_MdM-2016(h,2838.9566,0,1,0,0,0,9314.162371
VOG_Nq_MdM-2016(h,2839.290859,0,0,0,1,0,9315.259023
VOG_Nq_MdM-2016(h,2839.299961,3,0,0,0,0,9315.288884
VOG_Nq_MdM-2016(h,2839.48747,1,0,0,0,0,9315.904072
VOG_Nq_MdM-2016(h,2839.640887,0,0,1,0,0,9316.407408
VOG_Nq_MdM-2016(h,2839.648762,0,0,0,2,0,9316.433245
VOG_Nq_MdM-2016(h,2839.799079,0,1,0,0,0,9316.92641
VOG_Nq_MdM-2016(h,2840.106843,3,0,0,0,0,9317.936134
VOG_Nq_MdM-2016(h,2840.322867,1,0,0,0,0,9318.644876
VOG_Nq_MdM-2016(h,2840.479771,0,0,1,0,0,9319.159651
VOG_Nq_MdM-2016(h,2840.551579,0,0,0,1,0,9319.395241
VOG_Nq_MdM-2016(h,2840.641558,0,1,0,0,0,9319.690449
VOG_Nq_MdM-2016(h,2840.686921,0,2,0,0,0,9319.839279
VOG_Nq_MdM-2016(h,2840.913725,3,0,0,0,0,9320.583384
VOG_Nq_MdM-2016(h,2841.158265,1,0,0,0,0,9321.385681
VOG_Nq_MdM-2016(h,2841.318655,0,0,1,0,0,9321.911895
VOG_Nq_MdM-2016(h,2841.484037,0,1,0,0,0,9322.454489
VOG_Nq_MdM-2016(h,2841.720606,3,0,0,0,0,9323.230634
VOG_Nq_MdM-2016(h,2841.812298,0,0,0,1,0,9323.53146
VOG_Nq_MdM-2016(h,2841.993662,1,0,0,0,0,9324.126485
VOG_Nq_MdM-2016(h,2842.157538,0,0,1,0,0,9324.664138
VOG_Nq_MdM-2016(h,2842.326516,0,1,0,0,0,9325.218528
VOG_Nq_MdM-2016(h,2842.527488,3,0,0,0,0,9325.877884
VOG_Nq_MdM-2016(h,2842.829059,1,0,0,0,0,9326.867289
VOG_Nq_MdM-2016(h,2842.996422,0,0,1,0,0,9327.416382
VOG_Nq_MdM-2016(h,2843.073017,0,0,0,1,0,9327.667678
VOG_Nq_MdM-2016(h,2843.168995,0,1,0,0,0,9327.982567
VOG_Nq_MdM-2016(h,2843.33437,3,0,0,0,0,9328.525134
VOG_Nq_MdM-2016(h,2843.664456,1,0,0,0,0,9329.608093
VOG_Nq_MdM-2016(h,2843.835306,0,0,1,0,0,9330.168625
VOG_Nq_MdM-2016(h,2844.011474,0,1,0,0,0,9330.746606
VOG_Nq_MdM-2016(h,2844.141252,3,0,0,0,0,9331.172384
VOG_Nq_MdM-2016(h,2844.333737,0,0,0,1,0,9331.803896
VOG_Nq_MdM-2016(h,2844.499853,1,0,0,0,0,9332.348897
VOG_Nq_MdM-2016(h,2844.67419,0,0,1,0,0,9332.920869
VOG_Nq_MdM-2016(h,2844.853953,0,1,0,0,0,9333.510645
VOG_Nq_MdM-2016(h,2844.948134,3,0,0,0,0,9333.819634
VOG_Nq_MdM-2016(h,2845.33525,1,0,0,0,0,9335.089701
VOG_Nq_MdM-2016(h,2845.513074,0,0,1,0,0,9335.673112
VOG_Nq_MdM-2016(h,2845.594456,0,0,0,1,0,9335.940114
VOG_Nq_MdM-2016(h,2845.696433,0,1,0,0,0,9336.274684
VOG_Nq_MdM-2016(h,2845.755015,3,0,0,0,0,9336.466885
VOG_Nq_MdM-2016(h,2846.170647,1,0,0,0,0,9337.830505
VOG_Nq_MdM-2016(h,2846.351957,0,0,1,0,0,9338.425356
VOG_Nq_MdM-2016(h,2846.538912,0,1,0,0,0,9339.038723
VOG_Nq_MdM-2016(h,2846.561897,3,0,0,0,0,9339.114135
VOG_Nq_MdM-2016(h,2846.855175,0,0,0,1,0,9340.076333
VOG_Nq_MdM-2016(h,2847.006044,1,0,0,0,0,9340.571309
VOG_Nq_MdM-2016(h,2847.190841,0,0,1,0,0,9341.177599
VOG_Nq_MdM-2016(h,2847.368779,3,0,0,0,0,9341.761385
VOG_Nq_MdM-2016(h,2847.381391,0,1,0,0,0,9341.802762
VOG_Nq_MdM-2016(h,2847.554857,0,0,0,2,0,9342.371879
VOG_Nq_MdM-2016(h,2847.841441,1,0,0,0,0,9343.312113
VOG_Nq_MdM-2016(h,2848.029725,0,0,1,0,0,9343.929843
VOG_Nq_MdM-2016(h,2848.115894,0,0,0,1,0,9344.212551
VOG_Nq_MdM-2016(h,2848.175661,3,0,0,0,0,9344.408635
VOG_Nq_MdM-2016(h,2848.22387,0,1,0,0,0,9344.566801
VOG_Nq_MdM-2016(h,2848.676838,1,0,0,0,0,9346.052917
VOG_Nq_MdM-2016(h,2848.723669,0,3,0,0,0,9346.206563
VOG_Nq_MdM-2016(h,2848.868609,0,0,1,0,0,9346.682086
VOG_Nq_MdM-2016(h,2848.982543,3,0,0,0,0,9347.055885
VOG_Nq_MdM-2016(h,2849.066349,0,1,0,0,0,9347.33084
VOG_Nq_MdM-2016(h,2849.376614,0,0,0,1,0,9348.348769
VOG_Nq_MdM-2016(h,2849.512235,1,0,0,0,0,9348.793721
VOG_Nq_MdM-2016(h,2849.707493,0,0,1,0,0,9349.43433
VOG_Nq_MdM-2016(h,2849.789424,3,0,0,0,0,9349.703135
VOG_Nq_MdM-2016(h,2849.873634,0,2,0,0,0,9349.979413
VOG_Nq_MdM-2016(h,2849.908828,0,1,0,0,0,9350.094879
VOG_Nq_MdM-2016(h,2850.347632,1,0,0,0,0,9351.534525
VOG_Nq_MdM-2016(h,2850.546376,0,0,1,0,0,9352.186573
VOG_Nq_MdM-2016(h,2850.596306,3,0,0,0,0,9352.350385
VOG_Nq_MdM-2016(h,2850.637333,0,0,0,1,0,9352.484988
VOG_Nq_MdM-2016(h,2850.751307,0,1,0,0,0,9352.858918
VOG_Nq_MdM-2016(h,2851.183029,1,0,0,0,0,9354.275329
VOG_Nq_MdM-2016(h,2851.38526,0,0,1,0,0,9354.938817
VOG_Nq_MdM-2016(h,2851.403188,3,0,0,0,0,9354.997635
VOG_Nq_MdM-2016(h,2851.593786,0,1,0,0,0,9355.622957
VOG_Nq_MdM-2016(h,2851.898052,0,0,0,1,0,9356.621206
VOG_Nq_MdM-2016(h,2852.018426,1,0,0,0,0,9357.016133
VOG_Nq_MdM-2016(h,2852.21007,3,0,0,0,0,9357.644885
VOG_Nq_MdM-2016(h,2852.224144,0,0,1,0,0,9357.69106
VOG_Nq_MdM-2016(h,2852.436265,0,1,0,0,0,9358.386996
VOG_Nq_MdM-2016(h,2852.853823,1,0,0,0,0,9359.756938
VOG_Nq_MdM-2016(h,2853.016952,3,0,0,0,0,9360.292136
VOG_Nq_MdM-2016(h,2853.063028,0,0,1,0,0,9360.443304
VOG_Nq_MdM-2016(h,2853.158772,0,0,0,1,0,9360.757424
VOG_Nq_MdM-2016(h,2853.278744,0,1,0,0,0,9361.151035
VOG_Nq_MdM-2016(h,2853.68922,1,0,0,0,0,9362.497742
VOG_Nq_MdM-2016(h,2853.823833,3,0,0,0,0,9362.939386
VOG_Nq_MdM-2016(h,2853.901912,0,0,1,0,0,9363.195547
VOG_Nq_MdM-2016(h,2854.121223,0,1,0,0,0,9363.915074
VOG_Nq_MdM-2016(h,2854.419491,0,0,0,1,0,9364.893642
VOG_Nq_MdM-2016(h,2854.524617,1,0,0,0,0,9365.238546
VOG_Nq_MdM-2016(h,2854.630715,3,0,0,0,0,9365.586636
VOG_Nq_MdM-2016(h,2854.740795,0,0,1,0,0,9365.947791
VOG_Nq_MdM-2016(h,2854.963702,0,1,0,0,0,9366.679113
VOG_Nq_MdM-2016(h,2855.360014,1,0,0,0,0,9367.97935
VOG_Nq_MdM-2016(h,2855.437597,3,0,0,0,0,9368.233886
VOG_Nq_MdM-2016(h,2855.460953,0,0,0,2,0,9368.310512
VOG_Nq_MdM-2016(h,2855.579679,0,0,1,0,0,9368.700034
VOG_Nq_MdM-2016(h,2855.68021,0,0,0,1,0,9369.029861
VOG_Nq_MdM-2016(h,2855.806181,0,1,0,0,0,9369.443152
VOG_Nq_MdM-2016(h,2856.195411,1,0,0,0,0,9370.720154
VOG_Nq_MdM-2016(h,2856.244479,3,0,0,0,0,9370.881136
VOG_Nq_MdM-2016(h,2856.418563,0,0,1,0,0,9371.452278
VOG_Nq_MdM-2016(h,2856.64866,0,1,0,0,0,9372.207191
VOG_Nq_MdM-2016(h,2856.940929,0,0,0,1,0,9373.166079
VOG_Nq_MdM-2016(h,2857.030809,1,0,0,0,0,9373.460958
VOG_Nq_MdM-2016(h,2857.051361,3,0,0,0,0,9373.528386
VOG_Nq_MdM-2016(h,2857.257447,0,0,1,0,0,9374.204521
VOG_Nq_MdM-2016(h,2857.491139,0,1,0,0,0,9374.97123
VOG_Nq_MdM-2016(h,2857.858242,3,0,0,0,0,9376.175636
VOG_Nq_MdM-2016(h,2857.866206,1,0,0,0,0,9376.201762
VOG_Nq_MdM-2016(h,2858.09633,0,0,1,0,0,9376.956765
VOG_Nq_MdM-2016(h,2858.201649,0,0,0,1,0,9377.302297
VOG_Nq_MdM-2016(h,2858.333619,0,1,0,0,0,9377.735269
VOG_Nq_MdM-2016(h,2858.665124,3,0,0,0,0,9378.822886
VOG_Nq_MdM-2016(h,2858.701603,1,0,0,0,0,9378.942566
VOG_Nq_MdM-2016(h,2858.935214,0,0,1,0,0,9379.709008
VOG_Nq_MdM-2016(h,2859.060346,0,2,0,0,0,9380.119547
VOG_Nq_MdM-2016(h,2859.176098,0,1,0,0,0,9380.499308
VOG_Nq_MdM-2016(h,2859.462368,0,0,0,1,0,9381.438515
VOG_Nq_MdM-2016(h,2859.472006,3,0,0,0,0,9381.470136
VOG_Nq_MdM-2016(h,2859.537,1,0,0,0,0,9381.68337
VOG_Nq_MdM-2016(h,2859.774098,0,0,1,0,0,9382.461252
VOG_Nq_MdM-2016(h,2860.018577,0,1,0,0,0,9383.263347
VOG_Nq_MdM-2016(h,2860.278888,3,0,0,0,0,9384.117387
VOG_Nq_MdM-2016(h,2860.372397,1,0,0,0,0,9384.424174
VOG_Nq_MdM-2016(h,2860.612982,0,0,1,0,0,9385.213495
VOG_Nq_MdM-2016(h,2860.723087,0,0,0,1,0,9385.574734
VOG_Nq_MdM-2016(h,2860.861056,0,1,0,0,0,9386.027386
VOG_Nq_MdM-2016(h,2861.08577,3,0,0,0,0,9386.764637
VOG_Nq_MdM-2016(h,2861.207794,1,0,0,0,0,9387.164978
VOG_Nq_MdM-2016(h,2861.451866,0,0,1,0,0,9387.965739
VOG_Nq_MdM-2016(h,2861.703535,0,1,0,0,0,9388.791425
VOG_Nq_MdM-2016(h,2861.892651,3,0,0,0,0,9389.411887
VOG_Nq_MdM-2016(h,2861.983807,0,0,0,1,0,9389.710952
VOG_Nq_MdM-2016(h,2862.043191,1,0,0,0,0,9389.905782
VOG_Nq_MdM-2016(h,2862.290749,0,0,1,0,0,9390.717982
VOG_Nq_MdM-2016(h,2862.382238,0,3,0,0,0,9391.018143
VOG_Nq_MdM-2016(h,2862.546014,0,1,0,0,0,9391.555464
VOG_Nq_MdM-2016(h,2862.699533,3,0,0,0,0,9392.059137
VOG_Nq_MdM-2016(h,2862.878588,1,0,0,0,0,9392.646586
VOG_Nq_MdM-2016(h,2863.129633,0,0,1,0,0,9393.470226
VOG_Nq_MdM-2016(h,2863.244526,0,0,0,1,0,9393.84717
VOG_Nq_MdM-2016(h,2863.367048,0,0,0,2,0,9394.249145
VOG_Nq_MdM-2016(h,2863.388493,0,1,0,0,0,9394.319503
VOG_Nq_MdM-2016(h,2863.506415,3,0,0,0,0,9394.706387
VOG_Nq_MdM-2016(h,2863.713985,1,0,0,0,0,9395.38739
VOG_Nq_MdM-2016(h,2863.968517,0,0,1,0,0,9396.222469
VOG_Nq_MdM-2016(h,2864.230972,0,1,0,0,0,9397.083542
VOG_Nq_MdM-2016(h,2864.313297,3,0,0,0,0,9397.353637
VOG_Nq_MdM-2016(h,2864.505245,0,0,0,1,0,9397.983388
VOG_Nq_MdM-2016(h,2864.549382,1,0,0,0,0,9398.128195
VOG_Nq_MdM-2016(h,2864.807401,0,0,1,0,0,9398.974713
VOG_Nq_MdM-2016(h,2865.073451,0,1,0,0,0,9399.847581
VOG_Nq_MdM-2016(h,2865.120179,3,0,0,0,0,9400.000887
VOG_Nq_MdM-2016(h,2865.384779,1,0,0,0,0,9400.868999
VOG_Nq_MdM-2016(h,2865.646285,0,0,1,0,0,9401.726956
VOG_Nq_MdM-2016(h,2865.765964,0,0,0,1,0,9402.119607
VOG_Nq_MdM-2016(h,2865.91593,0,1,0,0,0,9402.61162
VOG_Nq_MdM-2016(h,2865.927061,3,0,0,0,0,9402.648137
VOG_Nq_MdM-2016(h,2866.220176,1,0,0,0,0,9403.609803
VOG_Nq_MdM-2016(h,2866.485168,0,0,1,0,0,9404.4792
VOG_Nq_MdM-2016(h,2866.733942,3,0,0,0,0,9405.295387
VOG_Nq_MdM-2016(h,2866.758409,0,1,0,0,0,9405.375659
VOG_Nq_MdM-2016(h,2867.026684,0,0,0,1,0,9406.255825
VOG_Nq_MdM-2016(h,2867.055573,1,0,0,0,0,9406.350607
VOG_Nq_MdM-2016(h,2867.324052,0,0,1,0,0,9407.231444
VOG_Nq_MdM-2016(h,2867.540824,3,0,0,0,0,9407.942637
VOG_Nq_MdM-2016(h,2867.600888,0,1,0,0,0,9408.139698
VOG_Nq_MdM-2016(h,2867.89097,1,0,0,0,0,9409.091411
VOG_Nq_MdM-2016(h,2868.162936,0,0,1,0,0,9409.983687
VOG_Nq_MdM-2016(h,2868.247059,0,2,0,0,0,9410.259681
VOG_Nq_MdM-2016(h,2868.287403,0,0,0,1,0,9410.392043
VOG_Nq_MdM-2016(h,2868.347706,3,0,0,0,0,9410.589888
VOG_Nq_MdM-2016(h,2868.443367,0,1,0,0,0,9410.903737
VOG_Nq_MdM-2016(h,2868.726367,1,0,0,0,0,9411.832215
VOG_Nq_MdM-2016(h,2869.00182,0,0,1,0,0,9412.735931
VOG_Nq_MdM-2016(h,2869.154588,3,0,0,0,0,9413.237138
VOG_Nq_MdM-2016(h,2869.285846,0,1,0,0,0,9413.667776
VOG_Nq_MdM-2016(h,2869.548122,0,0,0,1,0,9414.528262
VOG_Nq_MdM-2016(h,2869.561764,1,0,0,0,0,9414.573019
VOG_Nq_MdM-2016(h,2869.840704,0,0,1,0,0,9415.488174
VOG_Nq_MdM-2016(h,2869.96147,3,0,0,0,0,9415.884388
VOG_Nq_MdM-2016(h,2870.128326,0,1,0,0,0,9416.431815
VOG_Nq_MdM-2016(h,2870.397161,1,0,0,0,0,9417.313823
VOG_Nq_MdM-2016(h,2870.679587,0,0,1,0,0,9418.240418
VOG_Nq_MdM-2016(h,2870.768351,3,0,0,0,0,9418.531638
VOG_Nq_MdM-2016(h,2870.808842,0,0,0,1,0,9418.66448
VOG_Nq_MdM-2016(h,2870.970805,0,1,0,0,0,9419.195855
VOG_Nq_MdM-2016(h,2871.232558,1,0,0,0,0,9420.054627
VOG_Nq_MdM-2016(h,2871.273143,0,0,0,2,0,9420.187778
VOG_Nq_MdM-2016(h,2871.518471,0,0,1,0,0,9420.992661
VOG_Nq_MdM-2016(h,2871.575233,3,0,0,0,0,9421.178888
VOG_Nq_MdM-2016(h,2871.813284,0,1,0,0,0,9421.959894
VOG_Nq_MdM-2016(h,2872.067956,1,0,0,0,0,9422.795431
VOG_Nq_MdM-2016(h,2872.069561,0,0,0,1,0,9422.800698
VOG_Nq_MdM-2016(h,2872.357355,0,0,1,0,0,9423.744905
VOG_Nq_MdM-2016(h,2872.382115,3,0,0,0,0,9423.826138
VOG_Nq_MdM-2016(h,2872.655763,0,1,0,0,0,9424.723933
VOG_Nq_MdM-2016(h,2872.903353,1,0,0,0,0,9425.536235
VOG_Nq_MdM-2016(h,2873.188997,3,0,0,0,0,9426.473388
VOG_Nq_MdM-2016(h,2873.196239,0,0,1,0,0,9426.497148
VOG_Nq_MdM-2016(h,2873.33028,0,0,0,1,0,9426.936916
VOG_Nq_MdM-2016(h,2873.498242,0,1,0,0,0,9427.487972
VOG_Nq_MdM-2016(h,2873.73875,1,0,0,0,0,9428.277039
VOG_Nq_MdM-2016(h,2873.995879,3,0,0,0,0,9429.120638
VOG_Nq_MdM-2016(h,2874.035123,0,0,1,0,0,9429.249392
VOG_Nq_MdM-2016(h,2874.340721,0,1,0,0,0,9430.252011
